Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 14-Apr 3 Days EDO ORHIONMWON,SIA,14-Apr,3 Days,Edo,Orhionmwon,,,,,,,,,,,,
SIA 14-Apr 3 Days EDO OVIA NORTH-EAST,SIA,14-Apr,3 Days,Edo,Ovia North-East,,,,,,,,,,,,
SIA 14-Apr 3 Days EDO OVIA SOUTH-WEST,SIA,14-Apr,3 Days,Edo,Ovia South-West,,,,,,,,,,,,
SIA 14-Apr 3 Days EDO OWAN EAST,SIA,14-Apr,3 Days,Edo,Owan East,,,,,,,,,,,,
SIA 14-Apr 3 Days EDO OWAN WEST,SIA,14-Apr,3 Days,Edo,Owan West,,,,,,,,,,,,
SIA 14-Apr 3 Days EDO UHUNMWONDE,SIA,14-Apr,3 Days,Edo,Uhunmwonde,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI ADO-EKITI,SIA,14-Apr,3 Days,Ekiti,Ado-Ekiti,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI EFON,SIA,14-Apr,3 Days,Ekiti,Efon,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI EKITI EAST,SIA,14-Apr,3 Days,Ekiti,Ekiti East,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI EKITI SOUTH-WEST,SIA,14-Apr,3 Days,Ekiti,Ekiti South-West,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI EKITI WEST,SIA,14-Apr,3 Days,Ekiti,Ekiti West,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI EMURE,SIA,14-Apr,3 Days,Ekiti,Emure,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI GBONYIN,SIA,14-Apr,3 Days,Ekiti,Gbonyin,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI IDO-OSI,SIA,14-Apr,3 Days,Ekiti,Ido-Osi,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI IJERO,SIA,14-Apr,3 Days,Ekiti,Ijero,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI IKERE,SIA,14-Apr,3 Days,Ekiti,Ikere,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI IKOLE,SIA,14-Apr,3 Days,Ekiti,Ikole,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI ILEJEMEJE,SIA,14-Apr,3 Days,Ekiti,Ilejemeje,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI IREPODUN/IFELODUN,SIA,14-Apr,3 Days,Ekiti,Irepodun/Ifelodun,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI ISE/ORUN,SIA,14-Apr,3 Days,Ekiti,Ise/Orun,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI MOBA,SIA,14-Apr,3 Days,Ekiti,Moba,,,,,,,,,,,,
SIA 14-Apr 3 Days EKITI OYE,SIA,14-Apr,3 Days,Ekiti,Oye,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU ANINRI,SIA,14-Apr,3 Days,Enugu,Aninri,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU AWGU,SIA,14-Apr,3 Days,Enugu,Awgu,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU ENUGU EAST,SIA,14-Apr,3 Days,Enugu,Enugu East,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU ENUGU NORTH,SIA,14-Apr,3 Days,Enugu,Enugu North,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU ENUGU SOUTH,SIA,14-Apr,3 Days,Enugu,Enugu South,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU EZEAGU,SIA,14-Apr,3 Days,Enugu,Ezeagu,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU IGBO-ETITI,SIA,14-Apr,3 Days,Enugu,Igbo-Etiti,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU IGBO-EZE-NORTH,SIA,14-Apr,3 Days,Enugu,Igbo-Eze-North,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU IGBO-EZE-SOUTH,SIA,14-Apr,3 Days,Enugu,Igbo-Eze-South,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU ISI-UZO,SIA,14-Apr,3 Days,Enugu,Isi-Uzo,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU NKANU EAST,SIA,14-Apr,3 Days,Enugu,Nkanu East,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU NKANU WEST,SIA,14-Apr,3 Days,Enugu,Nkanu West,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU NSUKKA,SIA,14-Apr,3 Days,Enugu,Nsukka,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU OJI-RIVER,SIA,14-Apr,3 Days,Enugu,Oji-River,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU UDENU,SIA,14-Apr,3 Days,Enugu,Udenu,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU UDI,SIA,14-Apr,3 Days,Enugu,Udi,,,,,,,,,,,,
SIA 14-Apr 3 Days ENUGU UZO-UWANI,SIA,14-Apr,3 Days,Enugu,Uzo-Uwani,,,,,,,,,,,,
SIA 14-Apr 3 Days FCT ABAJI,SIA,14-Apr,3 Days,Fct,Abaji,,,,,,,,,,,,
SIA 14-Apr 3 Days FCT BWARI,SIA,14-Apr,3 Days,Fct,Bwari,,,,,,,,,,,,
SIA 14-Apr 3 Days FCT GWAGWALADA,SIA,14-Apr,3 Days,Fct,Gwagwalada,,,,,,,,,,,,
SIA 14-Apr 3 Days FCT KUJE,SIA,14-Apr,3 Days,Fct,Kuje,,,,,,,,,,,,
SIA 14-Apr 3 Days FCT KWALI,SIA,14-Apr,3 Days,Fct,Kwali,,,,,,,,,,,,
SIA 14-Apr 3 Days FCT MUNICIPAL AREA COUNCIL,SIA,14-Apr,3 Days,Fct,Municipal Area Council,,,,,,,,,,,,
SIA 14-Apr 3 Days GOMBE AKKO,SIA,14-Apr,3 Days,Gombe,Akko,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE BALANGA,SIA,14-Apr,3 Days,Gombe,Balanga,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE BILLIRI,SIA,14-Apr,3 Days,Gombe,Billiri,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE DUKKU,SIA,14-Apr,3 Days,Gombe,Dukku,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE FUNAKAYE,SIA,14-Apr,3 Days,Gombe,Funakaye,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE GOMBE,SIA,14-Apr,3 Days,Gombe,Gombe,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE KALTUNGO,SIA,14-Apr,3 Days,Gombe,Kaltungo,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE KWAMI,SIA,14-Apr,3 Days,Gombe,Kwami,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE NAFADA,SIA,14-Apr,3 Days,Gombe,Nafada,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE SHOMGOM,SIA,14-Apr,3 Days,Gombe,Shomgom,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days GOMBE YAMALTU/DEBA,SIA,14-Apr,3 Days,Gombe,Yamaltu/Deba,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days IMO ABOH-MBAISE,SIA,14-Apr,3 Days,Imo,Aboh-Mbaise,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO AHIAZU-MBAISE,SIA,14-Apr,3 Days,Imo,Ahiazu-Mbaise,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO EHIME -MBANO,SIA,14-Apr,3 Days,Imo,Ehime -Mbano,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO EZINIHITTE,SIA,14-Apr,3 Days,Imo,Ezinihitte,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO IDEATO NORTH,SIA,14-Apr,3 Days,Imo,Ideato North,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO IDEATO SOUTH,SIA,14-Apr,3 Days,Imo,Ideato South,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO IHITTE/UBOMA,SIA,14-Apr,3 Days,Imo,Ihitte/Uboma,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO IKEDURU,SIA,14-Apr,3 Days,Imo,Ikeduru,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO ISIALA MBANO,SIA,14-Apr,3 Days,Imo,Isiala Mbano,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO ISU,SIA,14-Apr,3 Days,Imo,Isu,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO MBATOLI,SIA,14-Apr,3 Days,Imo,Mbatoli,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO NGOR-OKPALA,SIA,14-Apr,3 Days,Imo,Ngor-Okpala,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO NJABA,SIA,14-Apr,3 Days,Imo,Njaba,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO NKWERRE,SIA,14-Apr,3 Days,Imo,Nkwerre,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO NWANGELE,SIA,14-Apr,3 Days,Imo,Nwangele,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO OBOWO,SIA,14-Apr,3 Days,Imo,Obowo,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO OGUTA,SIA,14-Apr,3 Days,Imo,Oguta,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO OHAJI/EGBEMA,SIA,14-Apr,3 Days,Imo,Ohaji/Egbema,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO OKIGWE,SIA,14-Apr,3 Days,Imo,Okigwe,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO ORLU,SIA,14-Apr,3 Days,Imo,Orlu,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO ORSU,SIA,14-Apr,3 Days,Imo,Orsu,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days IMO ORU EAST,SIA,14-Apr,3 Days,Imo,Oru East,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO ORU WEST,SIA,14-Apr,3 Days,Imo,Oru West,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO OWERRI MUNICIPAL,SIA,14-Apr,3 Days,Imo,Owerri Municipal,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO OWERRI NORTH,SIA,14-Apr,3 Days,Imo,Owerri North,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO OWERRI WEST,SIA,14-Apr,3 Days,Imo,Owerri West,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days IMO UNUIMO,SIA,14-Apr,3 Days,Imo,Unuimo,Yes,Yes,Yes,100%,Yes,Yes,Yes,No,,,Yes,No
SIA 14-Apr 3 Days JIGAWA AUYO,SIA,14-Apr,3 Days,Jigawa,Auyo,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA BABURA,SIA,14-Apr,3 Days,Jigawa,Babura,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA BIRINIWA,SIA,14-Apr,3 Days,Jigawa,Biriniwa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA BIRNIN KUDU,SIA,14-Apr,3 Days,Jigawa,Birnin Kudu,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA BUJI,SIA,14-Apr,3 Days,Jigawa,Buji,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA DUTSE,SIA,14-Apr,3 Days,Jigawa,Dutse,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA GAGARAWA,SIA,14-Apr,3 Days,Jigawa,Gagarawa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA GARKI,SIA,14-Apr,3 Days,Jigawa,Garki,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA GUMEL,SIA,14-Apr,3 Days,Jigawa,Gumel,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA GURI,SIA,14-Apr,3 Days,Jigawa,Guri,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA GWARAM,SIA,14-Apr,3 Days,Jigawa,Gwaram,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA GWIWA,SIA,14-Apr,3 Days,Jigawa,Gwiwa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA HADEJIA,SIA,14-Apr,3 Days,Jigawa,Hadejia,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA JAHUN,SIA,14-Apr,3 Days,Jigawa,Jahun,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA KAFIN HAUSA,SIA,14-Apr,3 Days,Jigawa,Kafin Hausa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA KAUGAMA,SIA,14-Apr,3 Days,Jigawa,Kaugama,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA KAZAURE,SIA,14-Apr,3 Days,Jigawa,Kazaure,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA KIRI KASAMA,SIA,14-Apr,3 Days,Jigawa,Kiri Kasama,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA KIYAWA,SIA,14-Apr,3 Days,Jigawa,Kiyawa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA MAIGATARI,SIA,14-Apr,3 Days,Jigawa,Maigatari,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA MALAM MADURI,SIA,14-Apr,3 Days,Jigawa,Malam Maduri,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days JIGAWA MIGA,SIA,14-Apr,3 Days,Jigawa,Miga,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA RINGIM,SIA,14-Apr,3 Days,Jigawa,Ringim,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA RONI,SIA,14-Apr,3 Days,Jigawa,Roni,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA SULE TANKAKAR,SIA,14-Apr,3 Days,Jigawa,Sule Tankakar,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA TAURA,SIA,14-Apr,3 Days,Jigawa,Taura,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,No
SIA 14-Apr 3 Days JIGAWA YANKWASHI,SIA,14-Apr,3 Days,Jigawa,Yankwashi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA BIRNIN GWARI,SIA,14-Apr,3 Days,Kaduna,Birnin Gwari,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA CHIKUN,SIA,14-Apr,3 Days,Kaduna,Chikun,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA GIWA,SIA,14-Apr,3 Days,Kaduna,Giwa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA IGABI,SIA,14-Apr,3 Days,Kaduna,Igabi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA IKARA,SIA,14-Apr,3 Days,Kaduna,Ikara,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA JABA,SIA,14-Apr,3 Days,Kaduna,Jaba,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA JEMA'A,SIA,14-Apr,3 Days,Kaduna,Jema'a,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KACHIA,SIA,14-Apr,3 Days,Kaduna,Kachia,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KADUNA NORTH,SIA,14-Apr,3 Days,Kaduna,Kaduna North,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KADUNA SOUTH,SIA,14-Apr,3 Days,Kaduna,Kaduna South,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KAGARKO,SIA,14-Apr,3 Days,Kaduna,Kagarko,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KAJURU,SIA,14-Apr,3 Days,Kaduna,Kajuru,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KAURA,SIA,14-Apr,3 Days,Kaduna,Kaura,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KAURU,SIA,14-Apr,3 Days,Kaduna,Kauru,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KUBAN,SIA,14-Apr,3 Days,Kaduna,Kuban,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA KUDAN,SIA,14-Apr,3 Days,Kaduna,Kudan,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA LERE,SIA,14-Apr,3 Days,Kaduna,Lere,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA MAKARFI,SIA,14-Apr,3 Days,Kaduna,Makarfi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA SABON GARI,SIA,14-Apr,3 Days,Kaduna,Sabon Gari,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA SANGA,SIA,14-Apr,3 Days,Kaduna,Sanga,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA SOBA,SIA,14-Apr,3 Days,Kaduna,Soba,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA ZANGON KATAF,SIA,14-Apr,3 Days,Kaduna,Zangon Kataf,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KADUNA ZARIA,SIA,14-Apr,3 Days,Kaduna,Zaria,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO AJINGI,SIA,14-Apr,3 Days,Kano,Ajingi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO ALBASU,SIA,14-Apr,3 Days,Kano,Albasu,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO BAGWAI,SIA,14-Apr,3 Days,Kano,Bagwai,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO BEBEJI,SIA,14-Apr,3 Days,Kano,Bebeji,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO BICHI,SIA,14-Apr,3 Days,Kano,Bichi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO BUNKURE,SIA,14-Apr,3 Days,Kano,Bunkure,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO DALA,SIA,14-Apr,3 Days,Kano,Dala,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO DAMBATTA,SIA,14-Apr,3 Days,Kano,Dambatta,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO DAWAKIN KUDU,SIA,14-Apr,3 Days,Kano,Dawakin Kudu,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO DAWAKIN TOFA,SIA,14-Apr,3 Days,Kano,Dawakin Tofa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO DOGUWA,SIA,14-Apr,3 Days,Kano,Doguwa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO FAGGE,SIA,14-Apr,3 Days,Kano,Fagge,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO GABASAWA,SIA,14-Apr,3 Days,Kano,Gabasawa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO GARKO,SIA,14-Apr,3 Days,Kano,Garko,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO GARUM MALLAM,SIA,14-Apr,3 Days,Kano,Garum Mallam,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO GAYA,SIA,14-Apr,3 Days,Kano,Gaya,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO GEZAWA,SIA,14-Apr,3 Days,Kano,Gezawa,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO GWALE,SIA,14-Apr,3 Days,Kano,Gwale,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO GWARZO,SIA,14-Apr,3 Days,Kano,Gwarzo,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KABO,SIA,14-Apr,3 Days,Kano,Kabo,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KANO MUNICIPAL,SIA,14-Apr,3 Days,Kano,Kano Municipal,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KARAYE,SIA,14-Apr,3 Days,Kano,Karaye,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KIBIYA,SIA,14-Apr,3 Days,Kano,Kibiya,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KIRU,SIA,14-Apr,3 Days,Kano,Kiru,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KUMBOTSO,SIA,14-Apr,3 Days,Kano,Kumbotso,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KUNCHI,SIA,14-Apr,3 Days,Kano,Kunchi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO KURA,SIA,14-Apr,3 Days,Kano,Kura,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO MADOBI,SIA,14-Apr,3 Days,Kano,Madobi,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO MAKODA,SIA,14-Apr,3 Days,Kano,Makoda,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
SIA 14-Apr 3 Days KANO MINJIBIR,SIA,14-Apr,3 Days,Kano,Minjibir,Yes,Yes,Yes,100%,Yes,Yes,Yes,Yes,,,Yes,Yes
